Location,Date,Division,Grade,Paper_Cost,Pounds,Tons,Units,Check_Num,Receipt,Invoice,Notes,Filename
Cincinatti,2018-07-04,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1674.64,38060,19.03,48,213378,34958,6368830,,
Cincinatti,2018-07-04,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1668.48,37920,18.96,48,213378,34959,6368829,,
Cincinatti,2018-07-04,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1697.52,38580,19.29,48,213378,34966,6368828,,
Cincinatti,2018-07-05,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1810.16,41140,20.57,48,213378,34960,6368859,,
Cincinatti,2018-07-05,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1743.28,39620,19.81,48,213378,34961,6368860,,
Cincinatti,2018-07-05,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1665.84,37860,18.93,48,213378,34982,6368857,,
Cincinatti,2018-07-05,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1645.6,37400,18.7,48,213378,34983,6368858,,
Cincinatti,2018-07-05,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1762.64,40060,20.03,48,213378,35568,6368815,,
Cincinatti,2018-07-06,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1643.84,37360,18.68,48,213378,34676,CN07180126,,
Cincinatti,2018-07-06,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1739.76,39540,19.77,48,213378,34677,CN07180128,,
Cincinatti,2018-07-06,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1686.96,38340,19.17,48,213378,34978,6368873,,
Cincinatti,2018-07-06,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1682.56,38240,19.12,48,213378,34979,6368871,,
Cincinatti,2018-07-06,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1562.88,35520,17.76,48,213378,34980,6368872,,
Cincinatti,2018-07-07,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1707.2,38800,19.4,48,213378,34969,6394698,,
Cincinatti,2018-07-07,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1724.8,39200,19.6,48,213378,34977,6368832,,
Cincinatti,2018-07-07,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1695.76,38540,19.27,48,213378,34981,6394697,,
Cincinatti,2018-07-07,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1706.32,38780,19.39,48,213378,35566,6368834,,
Cincinatti,2018-07-07,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1751.2,39800,19.9,48,213378,35567,6368833,,
Cincinatti,2018-07-08,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1743.28,39620,19.81,48,213378,35564,6368836,,
Cincinatti,2018-07-08,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1689.6,38400,19.2,48,213378,35565,6368835,,
Cincinatti,2018-07-09,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1622.72,36880,18.44,48,213378,34678,CN07180171,,
Cincinatti,2018-07-09,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1674.64,38060,19.03,48,213378,34679,CN07180172,,
Cincinatti,2018-07-09,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1492.48,33920,16.96,48,213378,34680,CN07180173,,
Cincinatti,2018-07-09,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1636.8,37200,18.6,48,213378,34973,6368844,,
Cincinatti,2018-07-09,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1548.8,35200,17.6,48,213378,34974,6368843,,
Cincinatti,2018-07-09,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1618.32,36780,18.39,48,213378,34984,6394700,,
Cincinatti,2018-07-09,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1602.48,36420,18.21,48,213378,34985,6394699,,
Cincinatti,2018-07-10,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1647.36,37440,18.72,48,213378,34684,CN07180174,,
Cincinatti,2018-07-10,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1552.32,35280,17.64,48,213378,34685,CN07180175,,
Cincinatti,2018-07-10,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1591.04,36160,18.08,48,213378,34686,CN07180176,,
Cincinatti,2018-07-10,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1653.52,37580,18.79,48,213378,34928,6368846,,
Cincinatti,2018-07-10,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1694.88,38520,19.26,48,213378,34933,6368824,,
Cincinatti,2018-07-10,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1718.64,39060,19.53,48,213378,34970,6394702,,
Cincinatti,2018-07-10,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1715.12,38980,19.49,48,213378,34971,6394701,,
Cincinatti,2018-07-10,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1694.88,38520,19.26,48,213378,34972,6368845,,
Cincinatti,2018-07-11,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1678.16,38140,19.07,48,213378,34687,CN07180177,,
Cincinatti,2018-07-11,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1774.96,40340,20.17,48,213378,34688,CN07180178,,
Cincinatti,2018-07-11,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1675.52,38080,19.04,48,213378,34689,CN07180179,,
Cincinatti,2018-07-11,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1705.44,38760,19.38,48,213378,34931,6368848,,
Cincinatti,2018-07-11,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1714.24,38960,19.48,48,213378,34932,6368847,,
Cincinatti,2018-07-11,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1666.72,37880,18.94,48,213378,34934,6368842,,
Cincinatti,2018-07-11,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1690.48,38420,19.21,48,213378,34935,6368839,,
Cincinatti,2018-07-11,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1632.4,37100,18.55,48,213378,34936,6368837,,
Cincinatti,2018-07-11,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1671.12,37980,18.99,48,213378,34942,6394704,,
Cincinatti,2018-07-11,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1679.04,38160,19.08,48,213378,34943,6394703,,
Cincinatti,2018-07-12,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1719.52,39080,19.54,48,213378,34929,6368850,,
Cincinatti,2018-07-12,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1534.72,34880,17.44,48,213378,34930,6368849,,
Cincinatti,2018-07-12,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1679.04,38160,19.08,48,213378,34937,6368855,,
Cincinatti,2018-07-12,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1635.04,37160,18.58,48,213378,34944,6394705,,
Cincinatti,2018-07-12,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1764.4,40100,20.05,48,213378,34945,6394706,,
Cincinatti,2018-07-12,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1656.16,37640,18.82,48,213378,34946,6394709,,
Cincinatti,2018-07-12,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1639.44,37260,18.63,48,213378,35572,6368840,,
Cincinatti,2018-07-13,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1682.56,38240,19.12,448,213378,34840,BL07180305,,
Cincinatti,2018-07-13,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1674.64,38060,19.03,48,213378,34921,6394707,,
Cincinatti,2018-07-13,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1747.68,39720,19.86,48,213378,35124,BL07180306,,
Cincinatti,2018-07-14,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1657.92,37680,18.84,48,213378,34920,6394711,,
Cincinatti,2018-07-14,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1574.32,35780,17.89,48,213378,34922,6394710,,
Cincinatti,2018-07-14,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1566.4,35600,17.8,48,213378,34923,6394712,,
Cincinatti,2018-07-14,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1655.28,37620,18.81,48,213378,34938,6368861,,
Cincinatti,2018-07-14,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1566.4,35600,17.8,48,213378,34939,6368862,,
Cincinatti,2018-07-15,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1642.08,37320,18.66,48,213378,34940,6368864,,
Cincinatti,2018-07-15,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1616.56,36740,18.37,0,213378,34941,6368863,,
Cincinatti,2018-07-16,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1708.08,38820,19.41,46,213378,34734,BL07180359,,
Cincinatti,2018-07-16,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1686.96,38340,19.17,48,213378,34924,6394714,,
Cincinatti,2018-07-16,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1575.2,35800,17.9,48,213378,34925,6394713,,
Cincinatti,2018-07-16,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1694.0,38500,19.25,48,213378,35025,CN07180195,,
Cincinatti,2018-07-16,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1523.28,34620,17.31,48,213378,35026,CN07180196,,
Cincinatti,2018-07-16,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1651.76,37540,18.77,48,213378,35131,BL07180358,,
Cincinatti,2018-07-16,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1685.2,38300,19.15,48,213378,35172,CN07180197,,
Cincinatti,2018-07-02,14,[ 11 ]  OLD CORRUGATED CONTAINERS,271.04,6160,3.08,2,213378,34953,6368819,,
Cincinatti,2018-05-04,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1631.22,35080,17.54,48,213378,35490,CN05180019,,
Cincinatti,2018-05-12,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1713.53,36850,18.425,48,213378,35213,BL05180472,,
Cincinatti,2018-05-12,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1712.6,36830,18.415,48,213378,35212,BL05180471,,
Cincinatti,2018-04-25,14,[ 11 ]  OLD CORRUGATED CONTAINERS,-2086.42,-42580,-21.29,-48,213378,34584,6155423,,
Cincinatti,2018-04-25,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1890.42,38580,19.29,48,213378,34589,6155423,,
Cincinatti,2018-07-18,14,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-4.67,0,0.0,0,215645,35570,6368838,,
Cincinatti,2018-07-25,14,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-5.83,0,0.0,0,215645,35210,CN07180394,,
Cincinatti,2018-07-23,14,[ 11 ]  OLD CORRUGATED CONTAINERS,5.0,2000,1.0,0,215645,324027385,,,
Cincinatti,2018-07-23,14,[ 11 ]  OLD CORRUGATED CONTAINERS,-5.0,-2000,-1.0,0,215645,324027417,,,
Cincinatti,2018-07-23,14,[ 11 ]  OLD CORRUGATED CONTAINERS,18.0,7200,3.6,0,215645,324027418,,,
Cincinatti,2018-07-23,14,[ 11 ]  OLD CORRUGATED CONTAINERS,33.8,6760,3.38,0,215645,35340,317008947,,
Cincinatti,2018-07-24,14,[ 11 ]  OLD CORRUGATED CONTAINERS,74.1,14820,7.41,0,215645,35463,4786,,
Cincinatti,2018-07-27,14,[ 11 ]  OLD CORRUGATED CONTAINERS,73.1,14620,7.31,0,215645,35545,317008986,,
Cincinatti,2018-07-17,14,[ 11 ]  OLD CORRUGATED CONTAINERS,86.3,17260,8.63,0,215645,35003,317008901,,
Cincinatti,2018-07-17,14,[ 11 ]  OLD CORRUGATED CONTAINERS,82.2,16440,8.22,0,215645,35271,4746,,
Cincinatti,2018-07-18,14,[ 11 ]  OLD CORRUGATED CONTAINERS,42.9,8580,4.29,0,215645,35330,317008911,,
Cincinatti,2018-07-18,14,[ 11 ]  OLD CORRUGATED CONTAINERS,52.3,10460,5.23,0,215645,35331,317008912,,
Cincinatti,2018-07-19,14,[ 11 ]  OLD CORRUGATED CONTAINERS,54.8,10960,5.48,0,215645,35329,317008919,,
Cincinatti,2018-07-20,14,[ 11 ]  OLD CORRUGATED CONTAINERS,60.8,12160,6.08,0,215645,35332,317008935,,
Cincinatti,2018-07-23,14,[ 11 ]  OLD CORRUGATED CONTAINERS,66.8,13360,6.68,0,215645,35337,317008946,,
Cincinatti,2018-07-23,14,[ 11 ]  OLD CORRUGATED CONTAINERS,51.45,10290,5.145,0,215645,35338,317008948,,
Cincinatti,2018-07-24,14,[ 11 ]  OLD CORRUGATED CONTAINERS,108.1,21620,10.81,0,215645,35464,4782,,
Cincinatti,2018-07-25,14,[ 11 ]  OLD CORRUGATED CONTAINERS,51.9,10380,5.19,0,215645,35529,317008964,,
Cincinatti,2018-07-25,14,[ 11 ]  OLD CORRUGATED CONTAINERS,70.0,14000,7.0,0,215645,35561,317008969,,
Cincinatti,2018-07-26,14,[ 11 ]  OLD CORRUGATED CONTAINERS,64.5,12900,6.45,0,215645,35527,317008972,,
Cincinatti,2018-07-26,14,[ 11 ]  OLD CORRUGATED CONTAINERS,58.3,11660,5.83,0,215645,35528,317008974,,
Cincinatti,2018-07-27,14,[ 11 ]  OLD CORRUGATED CONTAINERS,91.4,18280,9.14,0,215645,35558,4809,,
Cincinatti,2018-07-27,14,[ 11 ]  OLD CORRUGATED CONTAINERS,61.8,12360,6.18,0,215645,35559,4803,,
Cincinatti,2018-07-30,14,[ 11 ]  OLD CORRUGATED CONTAINERS,50.3,10060,5.03,0,215645,35537,317008997,,
Cincinatti,2018-07-30,14,[ 11 ]  OLD CORRUGATED CONTAINERS,56.5,11300,5.65,0,215645,35543,317008987,,
Cincinatti,2018-07-30,14,[ 11 ]  OLD CORRUGATED CONTAINERS,45.1,9020,4.51,0,215645,35546,317008993,,
Cincinatti,2018-07-30,14,[ 11 ]  OLD CORRUGATED CONTAINERS,91.4,18280,9.14,0,215645,35553,4813,,
Cincinatti,2018-07-31,14,[ 11 ]  OLD CORRUGATED CONTAINERS,29.7,5940,2.97,0,215645,35534,317009006,,
Cincinatti,2018-07-31,14,[ 11 ]  OLD CORRUGATED CONTAINERS,63.8,12760,6.38,0,215645,35535,317009003,,
Cincinatti,2018-07-17,14,[ 11 ]  OLD CORRUGATED CONTAINERS,76.4,15280,7.64,0,215645,35335,317008904,,
Cincinatti,2018-07-20,14,[ 11 ]  OLD CORRUGATED CONTAINERS,35.7,7140,3.57,0,215645,35333,317008934,,
Cincinatti,2018-07-21,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1639.92,37271,18.6355,47,215645,35542,P014128,,
Cincinatti,2018-07-21,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1797.09,40843,20.4215,47,215645,35541,P014129,,
Cincinatti,2018-07-17,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1711.6,38900,19.45,48,215645,34926,6394716,,
Cincinatti,2018-07-17,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1656.16,37640,18.82,48,215645,34927,6394715,,
Cincinatti,2018-07-17,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1605.12,36480,18.24,48,215645,35132,BL07180374,,
Cincinatti,2018-07-17,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1714.24,38960,19.48,48,215645,35571,6337534,,
Cincinatti,2018-07-17,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1624.48,36920,18.46,0,215645,324027371,,,
Cincinatti,2018-07-17,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1613.92,36680,18.34,0,215645,324027372,,,
Cincinatti,2018-07-17,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1653.52,37580,18.79,0,215645,324027373,,,
Cincinatti,2018-07-18,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1620.96,36840,18.42,48,215645,34986,6394724,,
Cincinatti,2018-07-18,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1713.36,38940,19.47,48,215645,34987,6394723,,
Cincinatti,2018-07-18,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1737.12,39480,19.74,48,215645,35135,BL07180395,,
Cincinatti,2018-07-18,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1559.36,35440,17.72,48,215645,35570,6368838,,
Cincinatti,2018-07-18,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1591.04,36160,18.08,0,215645,324027374,,,
Cincinatti,2018-07-18,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1708.08,38820,19.41,0,215645,324027375,,,
Cincinatti,2018-07-18,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1601.6,36400,18.2,0,215645,324027376,,,
Cincinatti,2018-07-19,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1632.4,37100,18.55,48,215645,35460,6394717,,
Cincinatti,2018-07-19,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1651.76,37540,18.77,48,215645,35461,6394718,,
Cincinatti,2018-07-19,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1747.68,39720,19.86,0,215645,324027377,,,
Cincinatti,2018-07-19,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1726.56,39240,19.62,0,215645,324027378,,,
Cincinatti,2018-07-19,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1691.36,38440,19.22,0,215645,324027379,,,
Cincinatti,2018-07-19,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1601.6,36400,18.2,0,215645,324027380,,,
Cincinatti,2018-07-20,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1601.6,36400,18.2,48,215645,35459,6394720,,
Cincinatti,2018-07-20,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1703.68,38720,19.36,48,215645,35462,6394719,,
Cincinatti,2018-07-20,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1760.0,40000,20.0,0,215645,324027381,,,
Cincinatti,2018-07-20,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1537.36,34940,17.47,0,215645,324027382,,,
Cincinatti,2018-07-21,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1627.56,36990,18.495,30,215645,35443,P014131,,
Cincinatti,2018-07-23,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1358.72,30880,15.44,0,215645,324027383,,,
Cincinatti,2018-07-23,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1716.88,39020,19.51,0,215645,324027384,,,
Cincinatti,2018-07-23,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1506.56,34240,17.12,0,215645,324027385,,,
Cincinatti,2018-07-23,14,[ 11 ]  OLD CORRUGATED CONTAINERS,-1506.56,-34240,-17.12,0,215645,324027417,,,
Cincinatti,2018-07-23,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1277.76,29040,14.52,0,215645,324027418,,,
Cincinatti,2018-07-23,14,[ 11 ]  OLD CORRUGATED CONTAINERS,-1358.72,-30880,-15.44,0,215645,324027419,,,
Cincinatti,2018-07-23,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1642.08,37320,18.66,0,215645,324027420,,,
Cincinatti,2018-07-23,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1462.56,33240,16.62,0,215645,324027525,,,
Cincinatti,2018-07-24,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1717.76,39040,19.52,48,215645,35273,CN07180385,,
Cincinatti,2018-07-24,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1593.68,36220,18.11,48,215645,35274,CN07180386,,
Cincinatti,2018-07-24,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1627.12,36980,18.49,0,215645,324027526,,,
Cincinatti,2018-07-24,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1797.84,40860,20.43,0,215645,324027527,,,
Cincinatti,2018-07-24,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1483.68,33720,16.86,0,215645,324027528,,,
Cincinatti,2018-07-24,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1624.48,36920,18.46,0,215645,324027529,,,
Cincinatti,2018-07-24,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1791.68,40720,20.36,0,215645,324027530,,,
Cincinatti,2018-07-25,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1755.6,39900,19.95,48,215645,35179,CN07180390,,
Cincinatti,2018-07-25,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1719.52,39080,19.54,48,215645,35209,CN07180392,,
Cincinatti,2018-07-25,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1547.04,35160,17.58,48,215645,35210,CN07180394,,
Cincinatti,2018-07-25,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1679.04,38160,19.08,0,215645,324027531,,,
Cincinatti,2018-07-25,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1748.56,39740,19.87,0,215645,324027532,,,
Cincinatti,2018-07-25,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1799.6,40900,20.45,0,215645,324027533,,,
Cincinatti,2018-07-25,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1832.16,41640,20.82,0,215645,324027534,,,
Cincinatti,2018-07-25,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1669.36,37940,18.97,0,215645,324027535,,,
Cincinatti,2018-07-25,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1767.92,40180,20.09,0,215645,324027536,,,
Cincinatti,2018-07-25,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1860.32,42280,21.14,0,215645,324027537,,,
Cincinatti,2018-07-26,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1595.44,36260,18.13,48,215645,35219,CN07180391,,
Cincinatti,2018-07-26,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1598.08,36320,18.16,0,215645,324027538,,,
Cincinatti,2018-07-27,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1966.8,44700,22.35,0,215645,324027539,,,
Cincinatti,2018-07-27,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1697.52,38580,19.29,0,215645,324027540,,,
Cincinatti,2018-07-28,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1571.68,35720,17.86,0,215645,324027541,,,
Cincinatti,2018-07-28,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1896.4,43100,21.55,0,215645,324027542,,,
Cincinatti,2018-07-30,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1820.72,41380,20.69,0,215645,324027543,,,
Cincinatti,2018-07-30,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1694.88,38520,19.26,0,215645,324027544,,,
Cincinatti,2018-07-30,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1624.48,36920,18.46,0,215645,324027545,,,
Cincinatti,2018-07-30,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1767.92,40180,20.09,0,215645,324027546,,,
Cincinatti,2018-07-30,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1699.28,38620,19.31,0,215645,324027547,,,
Cincinatti,2018-07-30,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1591.04,36160,18.08,0,215645,324027615,,,
Cincinatti,2018-07-30,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1664.96,37840,18.92,0,215645,324027616,,,
Cincinatti,2018-07-30,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1683.44,38260,19.13,0,215645,324027617,,,
Cincinatti,2018-07-31,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1719.52,39080,19.54,48,215645,35465,CN07180393,,
Cincinatti,2018-07-31,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1529.44,34760,17.38,0,215645,324027618,,,
Cincinatti,2018-07-31,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1664.08,37820,18.91,0,215645,324027619,,,
Cincinatti,2018-07-31,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1585.76,36040,18.02,0,215645,324027620,,,
Cincinatti,2018-07-31,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1677.28,38120,19.06,0,215645,324027621,,,
Cincinatti,2018-07-31,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1631.52,37080,18.54,0,215645,324027622,,,
Cincinatti,2018-07-31,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1676.4,38100,19.05,0,215645,324027623,,,
Cincinatti,2018-07-21,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1643.14,37344,18.672,48,215645,35442,P014130,,
Cincinatti,2018-07-17,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1711.6,38900,19.45,48,215645,34926,6394716,,
Cincinatti,2018-07-17,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1656.16,37640,18.82,48,215645,34927,6394715,,
Cincinatti,2018-07-17,14,[ 11 ]  OLD CORRUGATED CONTAINERS,86.3,17260,8.63,0,215645,35003,317008901,,
Cincinatti,2018-07-17,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1605.12,36480,18.24,48,215645,35132,BL07180374,,
Cincinatti,2018-07-17,14,[ 11 ]  OLD CORRUGATED CONTAINERS,82.2,16440,8.22,0,215645,35271,4746,,
Cincinatti,2018-07-17,14,[ 11 ]  OLD CORRUGATED CONTAINERS,76.4,15280,7.64,0,215645,35335,317008904,,
Cincinatti,2018-07-17,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1714.24,38960,19.48,48,215645,35571,6337534,,
Cincinatti,2018-07-17,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1624.48,36920,18.46,0,215645,324027371,,,
Cincinatti,2018-07-17,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1613.92,36680,18.34,0,215645,324027372,,,
Cincinatti,2018-07-17,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1653.52,37580,18.79,0,215645,324027373,,,
Cincinatti,2018-07-18,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1620.96,36840,18.42,48,215645,34986,6394724,,
Cincinatti,2018-07-18,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1713.36,38940,19.47,48,215645,34987,6394723,,
Cincinatti,2018-07-18,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1737.12,39480,19.74,48,215645,35135,BL07180395,,
Cincinatti,2018-07-18,14,[ 11 ]  OLD CORRUGATED CONTAINERS,42.9,8580,4.29,0,215645,35330,317008911,,
Cincinatti,2018-07-18,14,[ 11 ]  OLD CORRUGATED CONTAINERS,52.3,10460,5.23,0,215645,35331,317008912,,
Cincinatti,2018-07-18,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1559.36,35440,17.72,48,215645,35570,6368838,,
Cincinatti,2018-07-18,14,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-4.67,0,0.0,0,215645,35570,6368838,,
Cincinatti,2018-07-18,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1591.04,36160,18.08,0,215645,324027374,,,
Cincinatti,2018-07-18,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1708.08,38820,19.41,0,215645,324027375,,,
Cincinatti,2018-07-18,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1601.6,36400,18.2,0,215645,324027376,,,
Cincinatti,2018-07-19,14,[ 11 ]  OLD CORRUGATED CONTAINERS,54.8,10960,5.48,0,215645,35329,317008919,,
Cincinatti,2018-07-19,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1632.4,37100,18.55,48,215645,35460,6394717,,
Cincinatti,2018-07-19,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1651.76,37540,18.77,48,215645,35461,6394718,,
Cincinatti,2018-07-19,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1747.68,39720,19.86,0,215645,324027377,,,
Cincinatti,2018-07-19,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1726.56,39240,19.62,0,215645,324027378,,,
Cincinatti,2018-07-19,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1691.36,38440,19.22,0,215645,324027379,,,
