PassengerId,Survived,Adult_No,Adult_Yes,Age,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_Z,Embarked_C,Embarked_Q,Embarked_S,FamilySize,Fare,IsMale,IsMother,Pclass_1,Pclass_2,Pclass_3,Title_lady,Title_master,Title_miss,Title_mr,Title_mrs,Title_officer,Title_sir
640,0,0,1,29.0,0,0,0,0,0,0,0,1,0,0,1,2,16.1,1,0,0,0,1,0,0,0,1,0,0,0
641,0,0,1,20.0,0,0,0,0,0,0,0,1,0,0,1,1,7.8542,1,0,0,0,1,0,0,0,1,0,0,0
642,1,0,1,24.0,0,1,0,0,0,0,0,0,1,0,0,1,69.3,0,0,1,0,0,0,0,1,0,0,0,0
643,0,1,0,2.0,0,0,0,0,0,0,0,1,0,0,1,6,27.9,0,0,0,0,1,0,0,1,0,0,0,0
644,1,0,1,29.0,0,0,0,0,0,0,0,1,0,0,1,1,56.4958,1,0,0,0,1,0,0,0,1,0,0,0
645,1,1,0,0.75,0,0,0,0,0,0,0,1,1,0,0,4,19.2583,0,0,0,0,1,0,0,1,0,0,0,0
646,1,0,1,48.0,0,0,0,1,0,0,0,0,1,0,0,2,76.7292,1,0,1,0,0,0,0,0,1,0,0,0
647,0,0,1,19.0,0,0,0,0,0,0,0,1,0,0,1,1,7.8958,1,0,0,0,1,0,0,0,1,0,0,0
648,1,0,1,56.0,1,0,0,0,0,0,0,0,1,0,0,1,35.5,1,0,1,0,0,0,0,0,0,0,1,0
649,0,0,1,29.0,0,0,0,0,0,0,0,1,0,0,1,1,7.55,1,0,0,0,1,0,0,0,1,0,0,0
650,1,0,1,23.0,0,0,0,0,0,0,0,1,0,0,1,1,7.55,0,0,0,0,1,0,0,1,0,0,0,0
651,0,0,1,29.0,0,0,0,0,0,0,0,1,0,0,1,1,7.8958,1,0,0,0,1,0,0,0,1,0,0,0
652,1,0,1,18.0,0,0,0,0,0,0,0,1,0,0,1,2,23.0,0,0,0,1,0,0,0,1,0,0,0,0
653,0,0,1,21.0,0,0,0,0,0,0,0,1,0,0,1,1,8.4333,1,0,0,0,1,0,0,0,1,0,0,0
654,1,0,1,22.0,0,0,0,0,0,0,0,1,0,1,0,1,7.8292,0,0,0,0,1,0,0,1,0,0,0,0
655,0,0,1,18.0,0,0,0,0,0,0,0,1,0,1,0,1,6.75,0,0,0,0,1,0,0,1,0,0,0,0
656,0,0,1,24.0,0,0,0,0,0,0,0,1,0,0,1,3,73.5,1,0,0,1,0,0,0,0,1,0,0,0
657,0,0,1,29.0,0,0,0,0,0,0,0,1,0,0,1,1,7.8958,1,0,0,0,1,0,0,0,1,0,0,0
658,0,0,1,32.0,0,0,0,0,0,0,0,1,0,1,0,3,15.5,0,1,0,0,1,0,0,0,0,1,0,0
659,0,0,1,23.0,0,0,0,0,0,0,0,1,0,0,1,1,13.0,1,0,0,1,0,0,0,0,1,0,0,0
660,0,0,1,58.0,0,0,0,1,0,0,0,0,1,0,0,3,113.275,1,0,1,0,0,0,0,0,1,0,0,0
661,1,0,1,50.0,0,0,0,0,0,0,0,1,0,0,1,3,133.65,1,0,1,0,0,0,0,0,0,0,1,0
662,0,0,1,40.0,0,0,0,0,0,0,0,1,1,0,0,1,7.225,1,0,0,0,1,0,0,0,1,0,0,0
663,0,0,1,47.0,0,0,0,0,1,0,0,0,0,0,1,1,25.5875,1,0,1,0,0,0,0,0,1,0,0,0
664,0,0,1,36.0,0,0,0,0,0,0,0,1,0,0,1,1,7.4958,1,0,0,0,1,0,0,0,1,0,0,0
665,1,0,1,20.0,0,0,0,0,0,0,0,1,0,0,1,2,7.925,1,0,0,0,1,0,0,0,1,0,0,0
666,0,0,1,32.0,0,0,0,0,0,0,0,1,0,0,1,3,73.5,1,0,0,1,0,0,0,0,1,0,0,0
667,0,0,1,25.0,0,0,0,0,0,0,0,1,0,0,1,1,13.0,1,0,0,1,0,0,0,0,1,0,0,0
668,0,0,1,29.0,0,0,0,0,0,0,0,1,0,0,1,1,7.775,1,0,0,0,1,0,0,0,1,0,0,0
669,0,0,1,43.0,0,0,0,0,0,0,0,1,0,0,1,1,8.05,1,0,0,0,1,0,0,0,1,0,0,0
670,1,0,1,35.0,0,0,1,0,0,0,0,0,0,0,1,2,52.0,0,0,1,0,0,0,0,0,0,1,0,0
671,1,0,1,40.0,0,0,0,0,0,0,0,1,0,0,1,3,39.0,0,1,0,1,0,0,0,0,0,1,0,0
672,0,0,1,31.0,0,1,0,0,0,0,0,0,0,0,1,2,52.0,1,0,1,0,0,0,0,0,1,0,0,0
673,0,0,1,70.0,0,0,0,0,0,0,0,1,0,0,1,1,10.5,1,0,0,1,0,0,0,0,1,0,0,0
674,1,0,1,31.0,0,0,0,0,0,0,0,1,0,0,1,1,13.0,1,0,0,1,0,0,0,0,1,0,0,0
675,0,0,1,29.0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,1,0,0,1,0,0,0,0,1,0,0,0
676,0,0,1,18.0,0,0,0,0,0,0,0,1,0,0,1,1,7.775,1,0,0,0,1,0,0,0,1,0,0,0
677,0,0,1,24.5,0,0,0,0,0,0,0,1,0,0,1,1,8.05,1,0,0,0,1,0,0,0,1,0,0,0
678,1,0,1,18.0,0,0,0,0,0,0,0,1,0,0,1,1,9.8417,0,0,0,0,1,0,0,1,0,0,0,0
679,0,0,1,43.0,0,0,0,0,0,0,0,1,0,0,1,8,46.9,0,1,0,0,1,0,0,0,0,1,0,0
680,1,0,1,36.0,0,1,0,0,0,0,0,0,1,0,0,2,512.3292,1,0,1,0,0,0,0,0,1,0,0,0
681,0,0,1,22.0,0,0,0,0,0,0,0,1,0,1,0,1,8.1375,0,0,0,0,1,0,0,1,0,0,0,0
682,1,0,1,27.0,0,0,0,1,0,0,0,0,1,0,0,1,76.7292,1,0,1,0,0,0,0,0,1,0,0,0
683,0,0,1,20.0,0,0,0,0,0,0,0,1,0,0,1,1,9.225,1,0,0,0,1,0,0,0,1,0,0,0
684,0,1,0,14.0,0,0,0,0,0,0,0,1,0,0,1,8,46.9,1,0,0,0,1,0,0,0,1,0,0,0
685,0,0,1,60.0,0,0,0,0,0,0,0,1,0,0,1,3,39.0,1,0,0,1,0,0,0,0,1,0,0,0
686,0,0,1,25.0,0,0,0,0,0,0,0,1,1,0,0,4,41.5792,1,0,0,1,0,0,0,0,1,0,0,0
687,0,1,0,14.0,0,0,0,0,0,0,0,1,0,0,1,6,39.6875,1,0,0,0,1,0,0,0,1,0,0,0
688,0,0,1,19.0,0,0,0,0,0,0,0,1,0,0,1,1,10.1708,1,0,0,0,1,0,0,0,1,0,0,0
689,0,0,1,18.0,0,0,0,0,0,0,0,1,0,0,1,1,7.7958,1,0,0,0,1,0,0,0,1,0,0,0
690,1,1,0,15.0,0,1,0,0,0,0,0,0,0,0,1,2,211.3375,0,0,1,0,0,0,0,1,0,0,0,0
691,1,0,1,31.0,0,1,0,0,0,0,0,0,0,0,1,2,57.0,1,0,1,0,0,0,0,0,1,0,0,0
692,1,1,0,4.0,0,0,0,0,0,0,0,1,1,0,0,2,13.4167,0,0,0,0,1,0,0,1,0,0,0,0
693,1,0,1,29.0,0,0,0,0,0,0,0,1,0,0,1,1,56.4958,1,0,0,0,1,0,0,0,1,0,0,0
694,0,0,1,25.0,0,0,0,0,0,0,0,1,1,0,0,1,7.225,1,0,0,0,1,0,0,0,1,0,0,0
695,0,0,1,60.0,0,0,0,0,0,0,0,1,0,0,1,1,26.55,1,0,1,0,0,0,0,0,0,0,1,0
696,0,0,1,52.0,0,0,0,0,0,0,0,1,0,0,1,1,13.5,1,0,0,1,0,0,0,0,1,0,0,0
697,0,0,1,44.0,0,0,0,0,0,0,0,1,0,0,1,1,8.05,1,0,0,0,1,0,0,0,1,0,0,0
698,1,0,1,22.0,0,0,0,0,0,0,0,1,0,1,0,1,7.7333,0,0,0,0,1,0,0,1,0,0,0,0
699,0,0,1,49.0,0,0,1,0,0,0,0,0,1,0,0,3,110.8833,1,0,1,0,0,0,0,0,1,0,0,0
700,0,0,1,42.0,0,0,0,0,0,1,0,0,0,0,1,1,7.65,1,0,0,0,1,0,0,0,1,0,0,0
701,1,0,1,18.0,0,0,1,0,0,0,0,0,1,0,0,2,227.525,0,0,1,0,0,0,0,0,0,1,0,0
702,1,0,1,35.0,0,0,0,0,1,0,0,0,0,0,1,1,26.2875,1,0,1,0,0,0,0,0,1,0,0,0
703,0,0,1,18.0,0,0,0,0,0,0,0,1,1,0,0,2,14.4542,0,0,0,0,1,0,0,1,0,0,0,0
704,0,0,1,25.0,0,0,0,0,0,0,0,1,0,1,0,1,7.7417,1,0,0,0,1,0,0,0,1,0,0,0
705,0,0,1,26.0,0,0,0,0,0,0,0,1,0,0,1,2,7.8542,1,0,0,0,1,0,0,0,1,0,0,0
706,0,0,1,39.0,0,0,0,0,0,0,0,1,0,0,1,1,26.0,1,0,0,1,0,0,0,0,1,0,0,0
707,1,0,1,45.0,0,0,0,0,0,0,0,1,0,0,1,1,13.5,0,0,0,1,0,0,0,0,0,1,0,0
708,1,0,1,42.0,0,0,0,0,1,0,0,0,0,0,1,1,26.2875,1,0,1,0,0,0,0,0,1,0,0,0
709,1,0,1,22.0,0,0,0,0,0,0,0,1,0,0,1,1,151.55,0,0,1,0,0,0,0,1,0,0,0,0
710,1,1,0,4.0,0,0,0,0,0,0,0,1,1,0,0,3,15.2458,1,0,0,0,1,0,1,0,0,0,0,0
711,1,0,1,24.0,0,0,1,0,0,0,0,0,1,0,0,1,49.5042,0,0,1,0,0,0,0,1,0,0,0,0
712,0,0,1,29.0,0,0,1,0,0,0,0,0,0,0,1,1,26.55,1,0,1,0,0,0,0,0,1,0,0,0
713,1,0,1,48.0,0,0,1,0,0,0,0,0,0,0,1,2,52.0,1,0,1,0,0,0,0,0,1,0,0,0
714,0,0,1,29.0,0,0,0,0,0,0,0,1,0,0,1,1,9.4833,1,0,0,0,1,0,0,0,1,0,0,0
715,0,0,1,52.0,0,0,0,0,0,0,0,1,0,0,1,1,13.0,1,0,0,1,0,0,0,0,1,0,0,0
716,0,0,1,19.0,0,0,0,0,0,1,0,0,0,0,1,1,7.65,1,0,0,0,1,0,0,0,1,0,0,0
717,1,0,1,38.0,0,0,1,0,0,0,0,0,1,0,0,1,227.525,0,0,1,0,0,0,0,1,0,0,0,0
718,1,0,1,27.0,0,0,0,0,1,0,0,0,0,0,1,1,10.5,0,0,0,1,0,0,0,1,0,0,0,0
719,0,0,1,29.0,0,0,0,0,0,0,0,1,0,1,0,1,15.5,1,0,0,0,1,0,0,0,1,0,0,0
720,0,0,1,33.0,0,0,0,0,0,0,0,1,0,0,1,1,7.775,1,0,0,0,1,0,0,0,1,0,0,0
721,1,1,0,6.0,0,0,0,0,0,0,0,1,0,0,1,2,33.0,0,0,0,1,0,0,0,1,0,0,0,0
722,0,1,0,17.0,0,0,0,0,0,0,0,1,0,0,1,2,7.0542,1,0,0,0,1,0,0,0,1,0,0,0
723,0,0,1,34.0,0,0,0,0,0,0,0,1,0,0,1,1,13.0,1,0,0,1,0,0,0,0,1,0,0,0
724,0,0,1,50.0,0,0,0,0,0,0,0,1,0,0,1,1,13.0,1,0,0,1,0,0,0,0,1,0,0,0
725,1,0,1,27.0,0,0,0,0,1,0,0,0,0,0,1,2,53.1,1,0,1,0,0,0,0,0,1,0,0,0
726,0,0,1,20.0,0,0,0,0,0,0,0,1,0,0,1,1,8.6625,1,0,0,0,1,0,0,0,1,0,0,0
727,1,0,1,30.0,0,0,0,0,0,0,0,1,0,0,1,4,21.0,0,0,0,1,0,0,0,0,0,1,0,0
728,1,0,1,22.0,0,0,0,0,0,0,0,1,0,1,0,1,7.7375,0,0,0,0,1,0,0,1,0,0,0,0
729,0,0,1,25.0,0,0,0,0,0,0,0,1,0,0,1,2,26.0,1,0,0,1,0,0,0,0,1,0,0,0
730,0,0,1,25.0,0,0,0,0,0,0,0,1,0,0,1,2,7.925,0,0,0,0,1,0,0,1,0,0,0,0
731,1,0,1,29.0,0,1,0,0,0,0,0,0,0,0,1,1,211.3375,0,0,1,0,0,0,0,1,0,0,0,0
732,0,1,0,11.0,0,0,0,0,0,0,0,1,1,0,0,1,18.7875,1,0,0,0,1,0,0,0,1,0,0,0
733,0,0,1,29.0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,1,0,0,1,0,0,0,0,1,0,0,0
734,0,0,1,23.0,0,0,0,0,0,0,0,1,0,0,1,1,13.0,1,0,0,1,0,0,0,0,1,0,0,0
735,0,0,1,23.0,0,0,0,0,0,0,0,1,0,0,1,1,13.0,1,0,0,1,0,0,0,0,1,0,0,0
736,0,0,1,28.5,0,0,0,0,0,0,0,1,0,0,1,1,16.1,1,0,0,0,1,0,0,0,1,0,0,0
737,0,0,1,48.0,0,0,0,0,0,0,0,1,0,0,1,5,34.375,0,1,0,0,1,0,0,0,0,1,0,0
738,1,0,1,35.0,0,1,0,0,0,0,0,0,1,0,0,1,512.3292,1,0,1,0,0,0,0,0,1,0,0,0
739,0,0,1,29.0,0,0,0,0,0,0,0,1,0,0,1,1,7.8958,1,0,0,0,1,0,0,0,1,0,0,0
740,0,0,1,29.0,0,0,0,0,0,0,0,1,0,0,1,1,7.8958,1,0,0,0,1,0,0,0,1,0,0,0
741,1,0,1,29.0,0,0,0,1,0,0,0,0,0,0,1,1,30.0,1,0,1,0,0,0,0,0,1,0,0,0
742,0,0,1,36.0,0,0,1,0,0,0,0,0,0,0,1,2,78.85,1,0,1,0,0,0,0,0,1,0,0,0
743,1,0,1,21.0,0,1,0,0,0,0,0,0,1,0,0,5,262.375,0,0,1,0,0,0,0,1,0,0,0,0
744,0,0,1,24.0,0,0,0,0,0,0,0,1,0,0,1,2,16.1,1,0,0,0,1,0,0,0,1,0,0,0
745,1,0,1,31.0,0,0,0,0,0,0,0,1,0,0,1,1,7.925,1,0,0,0,1,0,0,0,1,0,0,0
746,0,0,1,70.0,0,1,0,0,0,0,0,0,0,0,1,3,71.0,1,0,1,0,0,0,0,0,0,0,1,0
747,0,1,0,16.0,0,0,0,0,0,0,0,1,0,0,1,3,20.25,1,0,0,0,1,0,0,0,1,0,0,0
748,1,0,1,30.0,0,0,0,0,0,0,0,1,0,0,1,1,13.0,0,0,0,1,0,0,0,1,0,0,0,0
749,0,0,1,19.0,0,0,0,1,0,0,0,0,0,0,1,2,53.1,1,0,1,0,0,0,0,0,1,0,0,0
750,0,0,1,31.0,0,0,0,0,0,0,0,1,0,1,0,1,7.75,1,0,0,0,1,0,0,0,1,0,0,0
751,1,1,0,4.0,0,0,0,0,0,0,0,1,0,0,1,3,23.0,0,0,0,1,0,0,0,1,0,0,0,0
752,1,1,0,6.0,0,0,0,0,1,0,0,0,0,0,1,2,12.475,1,0,0,0,1,0,1,0,0,0,0,0
753,0,0,1,33.0,0,0,0,0,0,0,0,1,0,0,1,1,9.5,1,0,0,0,1,0,0,0,1,0,0,0
754,0,0,1,23.0,0,0,0,0,0,0,0,1,0,0,1,1,7.8958,1,0,0,0,1,0,0,0,1,0,0,0
755,1,0,1,48.0,0,0,0,0,0,0,0,1,0,0,1,4,65.0,0,1,0,1,0,0,0,0,0,1,0,0
756,1,1,0,0.67,0,0,0,0,0,0,0,1,0,0,1,3,14.5,1,0,0,1,0,0,1,0,0,0,0,0
757,0,0,1,28.0,0,0,0,0,0,0,0,1,0,0,1,1,7.7958,1,0,0,0,1,0,0,0,1,0,0,0
758,0,0,1,18.0,0,0,0,0,0,0,0,1,0,0,1,1,11.5,1,0,0,1,0,0,0,0,1,0,0,0
759,0,0,1,34.0,0,0,0,0,0,0,0,1,0,0,1,1,8.05,1,0,0,0,1,0,0,0,1,0,0,0
760,1,0,1,33.0,0,1,0,0,0,0,0,0,0,0,1,1,86.5,0,0,1,0,0,1,0,0,0,0,0,0
761,0,0,1,29.0,0,0,0,0,0,0,0,1,0,0,1,1,14.5,1,0,0,0,1,0,0,0,1,0,0,0
762,0,0,1,41.0,0,0,0,0,0,0,0,1,0,0,1,1,7.125,1,0,0,0,1,0,0,0,1,0,0,0
763,1,0,1,20.0,0,0,0,0,0,0,0,1,1,0,0,1,7.2292,1,0,0,0,1,0,0,0,1,0,0,0
764,1,0,1,36.0,0,1,0,0,0,0,0,0,0,0,1,4,120.0,0,1,1,0,0,0,0,0,0,1,0,0
765,0,1,0,16.0,0,0,0,0,0,0,0,1,0,0,1,1,7.775,1,0,0,0,1,0,0,0,1,0,0,0
766,1,0,1,51.0,0,0,0,1,0,0,0,0,0,0,1,2,77.9583,0,0,1,0,0,0,0,0,0,1,0,0
767,0,0,1,51.0,0,0,0,0,0,0,0,1,1,0,0,1,39.6,1,0,1,0,0,0,0,0,0,0,1,0
768,0,0,1,30.5,0,0,0,0,0,0,0,1,0,1,0,1,7.75,0,0,0,0,1,0,0,1,0,0,0,0
769,0,0,1,29.0,0,0,0,0,0,0,0,1,0,1,0,2,24.15,1,0,0,0,1,0,0,0,1,0,0,0
770,0,0,1,32.0,0,0,0,0,0,0,0,1,0,0,1,1,8.3625,1,0,0,0,1,0,0,0,1,0,0,0
771,0,0,1,24.0,0,0,0,0,0,0,0,1,0,0,1,1,9.5,1,0,0,0,1,0,0,0,1,0,0,0
772,0,0,1,48.0,0,0,0,0,0,0,0,1,0,0,1,1,7.8542,1,0,0,0,1,0,0,0,1,0,0,0
773,0,0,1,57.0,0,0,0,0,1,0,0,0,0,0,1,1,10.5,0,0,0,1,0,0,0,0,0,1,0,0
774,0,0,1,29.0,0,0,0,0,0,0,0,1,1,0,0,1,7.225,1,0,0,0,1,0,0,0,1,0,0,0
775,1,0,1,54.0,0,0,0,0,0,0,0,1,0,0,1,5,23.0,0,1,0,1,0,0,0,0,0,1,0,0
776,0,0,1,18.0,0,0,0,0,0,0,0,1,0,0,1,1,7.75,1,0,0,0,1,0,0,0,1,0,0,0
777,0,0,1,29.0,0,0,0,0,0,1,0,0,0,1,0,1,7.75,1,0,0,0,1,0,0,0,1,0,0,0
778,1,1,0,5.0,0,0,0,0,0,0,0,1,0,0,1,1,12.475,0,0,0,0,1,0,0,1,0,0,0,0
779,0,0,1,29.0,0,0,0,0,0,0,0,1,0,1,0,1,7.7375,1,0,0,0,1,0,0,0,1,0,0,0
780,1,0,1,43.0,0,1,0,0,0,0,0,0,0,0,1,2,211.3375,0,1,1,0,0,0,0,0,0,1,0,0
781,1,1,0,13.0,0,0,0,0,0,0,0,1,1,0,0,1,7.2292,0,0,0,0,1,0,0,1,0,0,0,0
782,1,1,0,17.0,0,1,0,0,0,0,0,0,0,0,1,2,57.0,0,0,1,0,0,0,0,0,0,1,0,0
783,0,0,1,29.0,0,0,0,1,0,0,0,0,0,0,1,1,30.0,1,0,1,0,0,0,0,0,1,0,0,0
784,0,0,1,29.0,0,0,0,0,0,0,0,1,0,0,1,4,23.45,1,0,0,0,1,0,0,0,1,0,0,0
785,0,0,1,25.0,0,0,0,0,0,0,0,1,0,0,1,1,7.05,1,0,0,0,1,0,0,0,1,0,0,0
786,0,0,1,25.0,0,0,0,0,0,0,0,1,0,0,1,1,7.25,1,0,0,0,1,0,0,0,1,0,0,0
787,1,0,1,18.0,0,0,0,0,0,0,0,1,0,0,1,1,7.4958,0,0,0,0,1,0,0,1,0,0,0,0
788,0,1,0,8.0,0,0,0,0,0,0,0,1,0,1,0,6,29.125,1,0,0,0,1,0,1,0,0,0,0,0
789,1,1,0,1.0,0,0,0,0,0,0,0,1,0,0,1,4,20.575,1,0,0,0,1,0,1,0,0,0,0,0
790,0,0,1,46.0,0,1,0,0,0,0,0,0,1,0,0,1,79.2,1,0,1,0,0,0,0,0,1,0,0,0
791,0,0,1,29.0,0,0,0,0,0,0,0,1,0,1,0,1,7.75,1,0,0,0,1,0,0,0,1,0,0,0
792,0,1,0,16.0,0,0,0,0,0,0,0,1,0,0,1,1,26.0,1,0,0,1,0,0,0,0,1,0,0,0
793,0,0,1,22.0,0,0,0,0,0,0,0,1,0,0,1,11,69.55,0,0,0,0,1,0,0,1,0,0,0,0
794,0,0,1,29.0,0,0,0,0,0,0,0,1,1,0,0,1,30.6958,1,0,1,0,0,0,0,0,1,0,0,0
795,0,0,1,25.0,0,0,0,0,0,0,0,1,0,0,1,1,7.8958,1,0,0,0,1,0,0,0,1,0,0,0
796,0,0,1,39.0,0,0,0,0,0,0,0,1,0,0,1,1,13.0,1,0,0,1,0,0,0,0,1,0,0,0
797,1,0,1,49.0,0,0,0,1,0,0,0,0,0,0,1,1,25.9292,0,0,1,0,0,0,0,0,0,0,1,0
798,1,0,1,31.0,0,0,0,0,0,0,0,1,0,0,1,1,8.6833,0,0,0,0,1,0,0,0,0,1,0,0
799,0,0,1,30.0,0,0,0,0,0,0,0,1,1,0,0,1,7.2292,1,0,0,0,1,0,0,0,1,0,0,0
800,0,0,1,30.0,0,0,0,0,0,0,0,1,0,0,1,3,24.15,0,1,0,0,1,0,0,0,0,1,0,0
801,0,0,1,34.0,0,0,0,0,0,0,0,1,0,0,1,1,13.0,1,0,0,1,0,0,0,0,1,0,0,0
802,1,0,1,31.0,0,0,0,0,0,0,0,1,0,0,1,3,26.25,0,1,0,1,0,0,0,0,0,1,0,0
803,1,1,0,11.0,0,1,0,0,0,0,0,0,0,0,1,4,120.0,1,0,1,0,0,0,1,0,0,0,0,0
804,1,1,0,0.42,0,0,0,0,0,0,0,1,1,0,0,2,8.5167,1,0,0,0,1,0,1,0,0,0,0,0
805,1,0,1,27.0,0,0,0,0,0,0,0,1,0,0,1,1,6.975,1,0,0,0,1,0,0,0,1,0,0,0
806,0,0,1,31.0,0,0,0,0,0,0,0,1,0,0,1,1,7.775,1,0,0,0,1,0,0,0,1,0,0,0
807,0,0,1,39.0,1,0,0,0,0,0,0,0,0,0,1,1,0.0,1,0,1,0,0,0,0,0,1,0,0,0
808,0,0,1,18.0,0,0,0,0,0,0,0,1,0,0,1,1,7.775,0,0,0,0,1,0,0,1,0,0,0,0
809,0,0,1,39.0,0,0,0,0,0,0,0,1,0,0,1,1,13.0,1,0,0,1,0,0,0,0,1,0,0,0
810,1,0,1,33.0,0,0,0,0,1,0,0,0,0,0,1,2,53.1,0,0,1,0,0,0,0,0,0,1,0,0
811,0,0,1,26.0,0,0,0,0,0,0,0,1,0,0,1,1,7.8875,1,0,0,0,1,0,0,0,1,0,0,0
812,0,0,1,39.0,0,0,0,0,0,0,0,1,0,0,1,1,24.15,1,0,0,0,1,0,0,0,1,0,0,0
813,0,0,1,35.0,0,0,0,0,0,0,0,1,0,0,1,1,10.5,1,0,0,1,0,0,0,0,1,0,0,0
814,0,1,0,6.0,0,0,0,0,0,0,0,1,0,0,1,7,31.275,0,0,0,0,1,0,0,1,0,0,0,0
815,0,0,1,30.5,0,0,0,0,0,0,0,1,0,0,1,1,8.05,1,0,0,0,1,0,0,0,1,0,0,0
816,0,0,1,29.0,0,1,0,0,0,0,0,0,0,0,1,1,0.0,1,0,1,0,0,0,0,0,1,0,0,0
817,0,0,1,23.0,0,0,0,0,0,0,0,1,0,0,1,1,7.925,0,0,0,0,1,0,0,1,0,0,0,0
818,0,0,1,31.0,0,0,0,0,0,0,0,1,1,0,0,3,37.0042,1,0,0,1,0,0,0,0,1,0,0,0
819,0,0,1,43.0,0,0,0,0,0,0,0,1,0,0,1,1,6.45,1,0,0,0,1,0,0,0,1,0,0,0
820,0,1,0,10.0,0,0,0,0,0,0,0,1,0,0,1,6,27.9,1,0,0,0,1,0,1,0,0,0,0,0
821,1,0,1,52.0,0,1,0,0,0,0,0,0,0,0,1,3,93.5,0,1,1,0,0,0,0,0,0,1,0,0
822,1,0,1,27.0,0,0,0,0,0,0,0,1,0,0,1,1,8.6625,1,0,0,0,1,0,0,0,1,0,0,0
823,0,0,1,38.0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,1,0,1,0,0,0,0,0,0,0,0,1
824,1,0,1,27.0,0,0,0,0,1,0,0,0,0,0,1,2,12.475,0,1,0,0,1,0,0,0,0,1,0,0
825,0,1,0,2.0,0,0,0,0,0,0,0,1,0,0,1,6,39.6875,1,0,0,0,1,0,1,0,0,0,0,0
826,0,0,1,29.0,0,0,0,0,0,0,0,1,0,1,0,1,6.95,1,0,0,0,1,0,0,0,1,0,0,0
827,0,0,1,29.0,0,0,0,0,0,0,0,1,0,0,1,1,56.4958,1,0,0,0,1,0,0,0,1,0,0,0
828,1,1,0,1.0,0,0,0,0,0,0,0,1,1,0,0,3,37.0042,1,0,0,1,0,0,1,0,0,0,0,0
829,1,0,1,29.0,0,0,0,0,0,0,0,1,0,1,0,1,7.75,1,0,0,0,1,0,0,0,1,0,0,0
830,1,0,1,62.0,0,1,0,0,0,0,0,0,0,0,1,1,80.0,0,0,1,0,0,0,0,0,0,1,0,0
831,1,1,0,15.0,0,0,0,0,0,0,0,1,1,0,0,2,14.4542,0,0,0,0,1,0,0,0,0,1,0,0
832,1,1,0,0.83,0,0,0,0,0,0,0,1,0,0,1,3,18.75,1,0,0,1,0,0,1,0,0,0,0,0
833,0,0,1,29.0,0,0,0,0,0,0,0,1,1,0,0,1,7.2292,1,0,0,0,1,0,0,0,1,0,0,0
834,0,0,1,23.0,0,0,0,0,0,0,0,1,0,0,1,1,7.8542,1,0,0,0,1,0,0,0,1,0,0,0
835,0,0,1,18.0,0,0,0,0,0,0,0,1,0,0,1,1,8.3,1,0,0,0,1,0,0,0,1,0,0,0
836,1,0,1,39.0,0,0,0,0,1,0,0,0,1,0,0,3,83.1583,0,0,1,0,0,0,0,1,0,0,0,0
837,0,0,1,21.0,0,0,0,0,0,0,0,1,0,0,1,1,8.6625,1,0,0,0,1,0,0,0,1,0,0,0
838,0,0,1,29.0,0,0,0,0,0,0,0,1,0,0,1,1,8.05,1,0,0,0,1,0,0,0,1,0,0,0
839,1,0,1,32.0,0,0,0,0,0,0,0,1,0,0,1,1,56.4958,1,0,0,0,1,0,0,0,1,0,0,0
840,1,0,1,29.0,0,0,1,0,0,0,0,0,1,0,0,1,29.7,1,0,1,0,0,0,0,0,1,0,0,0
841,0,0,1,20.0,0,0,0,0,0,0,0,1,0,0,1,1,7.925,1,0,0,0,1,0,0,0,1,0,0,0
842,0,1,0,16.0,0,0,0,0,0,0,0,1,0,0,1,1,10.5,1,0,0,1,0,0,0,0,1,0,0,0
843,1,0,1,30.0,0,0,0,0,0,0,0,1,1,0,0,1,31.0,0,0,1,0,0,0,0,1,0,0,0,0
844,0,0,1,34.5,0,0,0,0,0,0,0,1,1,0,0,1,6.4375,1,0,0,0,1,0,0,0,1,0,0,0
845,0,1,0,17.0,0,0,0,0,0,0,0,1,0,0,1,1,8.6625,1,0,0,0,1,0,0,0,1,0,0,0
846,0,0,1,42.0,0,0,0,0,0,0,0,1,0,0,1,1,7.55,1,0,0,0,1,0,0,0,1,0,0,0
847,0,0,1,29.0,0,0,0,0,0,0,0,1,0,0,1,11,69.55,1,0,0,0,1,0,0,0,1,0,0,0
848,0,0,1,35.0,0,0,0,0,0,0,0,1,1,0,0,1,7.8958,1,0,0,0,1,0,0,0,1,0,0,0
849,0,0,1,28.0,0,0,0,0,0,0,0,1,0,0,1,2,33.0,1,0,0,1,0,0,0,0,0,0,0,1
850,1,0,1,35.0,0,0,1,0,0,0,0,0,1,0,0,2,89.1042,0,0,1,0,0,0,0,0,0,1,0,0
851,0,1,0,4.0,0,0,0,0,0,0,0,1,0,0,1,7,31.275,1,0,0,0,1,0,1,0,0,0,0,0
852,0,0,1,74.0,0,0,0,0,0,0,0,1,0,0,1,1,7.775,1,0,0,0,1,0,0,0,1,0,0,0
853,0,1,0,9.0,0,0,0,0,0,0,0,1,1,0,0,3,15.2458,0,0,0,0,1,0,0,1,0,0,0,0
